"","fips","sex","x.race.g1","variable","value"
"2963",4,3,2,"cvdcrhd4",0.080830597
"2964",4,3,3,"cvdcrhd4",0.0390989
"2965",4,3,4,"cvdcrhd4",0.016359654
"2966",4,3,5,"cvdcrhd4",0.047544256
"2967",4,3,6,"cvdcrhd4",0.058737442
"2968",5,1,1,"cvdcrhd4",0.135894453
"2969",5,1,2,"cvdcrhd4",0.054522754
"2970",5,1,3,"cvdcrhd4",0.001234538
"2971",5,1,4,"cvdcrhd4",0.060275478
"2972",5,1,5,"cvdcrhd4",0.261330117
"2973",5,1,6,"cvdcrhd4",0.117285007
"2974",5,2,1,"cvdcrhd4",0.115359385
"2975",5,2,2,"cvdcrhd4",0.060929625
"2976",5,2,3,"cvdcrhd4",0.055571181
"2977",5,2,4,"cvdcrhd4",0.080989137
"2978",5,2,5,"cvdcrhd4",0.139132813
"2979",5,2,6,"cvdcrhd4",0.102836117
"2980",5,3,1,"cvdcrhd4",0.125259088
"2981",5,3,2,"cvdcrhd4",0.058050919
"2982",5,3,3,"cvdcrhd4",0.030473203
"2983",5,3,4,"cvdcrhd4",0.068583082
"2984",5,3,5,"cvdcrhd4",0.222297331
"2985",5,3,6,"cvdcrhd4",0.109793989
"2986",6,1,1,"cvdcrhd4",0.068161683
"2987",6,1,2,"cvdcrhd4",0.065558421
"2988",6,1,3,"cvdcrhd4",0.027229933
"2989",6,1,4,"cvdcrhd4",0.041728319
"2990",6,1,5,"cvdcrhd4",0.034617032
"2991",6,1,6,"cvdcrhd4",0.048510153
"2992",6,2,1,"cvdcrhd4",0.057929731
"2993",6,2,2,"cvdcrhd4",0.032994997
"2994",6,2,3,"cvdcrhd4",0.0265902
"2995",6,2,4,"cvdcrhd4",0.008289222
"2996",6,2,5,"cvdcrhd4",0.040756276
"2997",6,2,6,"cvdcrhd4",0.036769948
"2998",6,3,1,"cvdcrhd4",0.062982545
"2999",6,3,2,"cvdcrhd4",0.048234741
"3000",6,3,3,"cvdcrhd4",0.026909417
"3001",6,3,4,"cvdcrhd4",0.023981304
"3002",6,3,5,"cvdcrhd4",0.037387856
"3003",6,3,6,"cvdcrhd4",0.042535699
"3004",8,1,1,"cvdcrhd4",0.061352599
"3005",8,1,2,"cvdcrhd4",0.022881343
"3006",8,1,3,"cvdcrhd4",0.029785131
"3007",8,1,4,"cvdcrhd4",0.027013011
"3008",8,1,5,"cvdcrhd4",0.019731624
"3009",8,1,6,"cvdcrhd4",0.051819613
"3010",8,2,1,"cvdcrhd4",0.033324612
"3011",8,2,2,"cvdcrhd4",0.013123302
"3012",8,2,3,"cvdcrhd4",0.031569596
"3013",8,2,4,"cvdcrhd4",0.020688747
"3014",8,2,5,"cvdcrhd4",0.039980822
"3015",8,2,6,"cvdcrhd4",0.03180291
"3016",8,3,1,"cvdcrhd4",0.047164715
"3017",8,3,2,"cvdcrhd4",0.0180909
"3018",8,3,3,"cvdcrhd4",0.030663919
"3019",8,3,4,"cvdcrhd4",0.023858618
"3020",8,3,5,"cvdcrhd4",0.030826082
"3021",8,3,6,"cvdcrhd4",0.041745847
"3022",9,1,1,"cvdcrhd4",0.072004982
"3023",9,1,2,"cvdcrhd4",0.098228591
"3024",9,1,3,"cvdcrhd4",0.064386127
"3025",9,1,4,"cvdcrhd4",0.06408662
"3026",9,1,5,"cvdcrhd4",0.050119901
"3027",9,1,6,"cvdcrhd4",0.072444493
"3028",9,2,1,"cvdcrhd4",0.03744633
"3029",9,2,2,"cvdcrhd4",0.030694964
"3030",9,2,3,"cvdcrhd4",0.017239735
"3031",9,2,4,"cvdcrhd4",0.015302042
"3032",9,2,5,"cvdcrhd4",0.008685085
"3033",9,2,6,"cvdcrhd4",0.032658373
"3034",9,3,1,"cvdcrhd4",0.054019563
"3035",9,3,2,"cvdcrhd4",0.059607523
"3036",9,3,3,"cvdcrhd4",0.040630758
"3037",9,3,4,"cvdcrhd4",0.041157595
"3038",9,3,5,"cvdcrhd4",0.02983153
"3039",9,3,6,"cvdcrhd4",0.051754238
"3040",10,1,1,"cvdcrhd4",0.091169904
"3041",10,1,2,"cvdcrhd4",0.015868854
"3042",10,1,3,"cvdcrhd4",0.009984528
"3043",10,1,4,"cvdcrhd4",0.012922418
"3044",10,1,5,"cvdcrhd4",0.072568826
"3045",10,1,6,"cvdcrhd4",0.06549077
"3046",10,2,1,"cvdcrhd4",0.042481224
"3047",10,2,2,"cvdcrhd4",0.043858087
"3048",10,2,3,"cvdcrhd4",0.010155241
"3049",10,2,4,"cvdcrhd4",0.007713228
"3050",10,2,5,"cvdcrhd4",0.0775883
"3051",10,2,6,"cvdcrhd4",0.039889212
"3052",10,3,1,"cvdcrhd4",0.065414128
"3053",10,3,2,"cvdcrhd4",0.03104594
"3054",10,3,3,"cvdcrhd4",0.010078995
"3055",10,3,4,"cvdcrhd4",0.011049472
"3056",10,3,5,"cvdcrhd4",0.075563178
"3057",10,3,6,"cvdcrhd4",0.051970961
"3058",11,1,1,"cvdcrhd4",0.047943804
"3059",11,1,2,"cvdcrhd4",0.055386796
"3060",11,1,3,"cvdcrhd4",0.026442461
"3061",11,1,4,"cvdcrhd4",0.012761198
"3062",11,1,5,"cvdcrhd4",0
"3063",11,1,6,"cvdcrhd4",0.045978064
"3064",11,2,1,"cvdcrhd4",0.015624322
"3065",11,2,2,"cvdcrhd4",0.074930131
"3066",11,2,3,"cvdcrhd4",0.00095793
"3067",11,2,4,"cvdcrhd4",0.027624921
"3068",11,2,5,"cvdcrhd4",0.056364852
"3069",11,2,6,"cvdcrhd4",0.041478336
"3070",11,3,1,"cvdcrhd4",0.031653833
"3071",11,3,2,"cvdcrhd4",0.066367942
"3072",11,3,3,"cvdcrhd4",0.012586461
"3073",11,3,4,"cvdcrhd4",0.020416988
"3074",11,3,5,"cvdcrhd4",0.028658159
"3075",11,3,6,"cvdcrhd4",0.043579243
"3076",12,1,1,"cvdcrhd4",0.099313926
"3077",12,1,2,"cvdcrhd4",0.038438374
"3078",12,1,3,"cvdcrhd4",0.062613952
"3079",12,1,4,"cvdcrhd4",0.073563401
"3080",12,1,5,"cvdcrhd4",0.037891321
"3081",12,1,6,"cvdcrhd4",0.080657213
"3082",12,2,1,"cvdcrhd4",0.056856419
"3083",12,2,2,"cvdcrhd4",0.048276702
"3084",12,2,3,"cvdcrhd4",0.032896166
"3085",12,2,4,"cvdcrhd4",0.024132459
"3086",12,2,5,"cvdcrhd4",0.075350163
"3087",12,2,6,"cvdcrhd4",0.048931046
"3088",12,3,1,"cvdcrhd4",0.077433408
"3089",12,3,2,"cvdcrhd4",0.043673296
"3090",12,3,3,"cvdcrhd4",0.047370476
"3091",12,3,4,"cvdcrhd4",0.047144067
"3092",12,3,5,"cvdcrhd4",0.0583091
"3093",12,3,6,"cvdcrhd4",0.064218368
"3094",13,1,1,"cvdcrhd4",0.096311166
"3095",13,1,2,"cvdcrhd4",0.054096207
"3096",13,1,3,"cvdcrhd4",0.019097024
"3097",13,1,4,"cvdcrhd4",0.002512754
"3098",13,1,5,"cvdcrhd4",0.231962255
"3099",13,1,6,"cvdcrhd4",0.075023917
"3100",13,2,1,"cvdcrhd4",0.043663709
"3101",13,2,2,"cvdcrhd4",0.039185651
"3102",13,2,3,"cvdcrhd4",0.024612093
"3103",13,2,4,"cvdcrhd4",0.00097936
"3104",13,2,5,"cvdcrhd4",0.02390607
"3105",13,2,6,"cvdcrhd4",0.03878558
"3106",13,3,1,"cvdcrhd4",0.069259366
"3107",13,3,2,"cvdcrhd4",0.045957028
"3108",13,3,3,"cvdcrhd4",0.021892669
"3109",13,3,4,"cvdcrhd4",0.001800589
"3110",13,3,5,"cvdcrhd4",0.134637265
"3111",13,3,6,"cvdcrhd4",0.05618017
"3112",15,1,1,"cvdcrhd4",0.064789068
"3113",15,1,2,"cvdcrhd4",0.033840801
"3114",15,1,3,"cvdcrhd4",0.024866198
"3115",15,1,4,"cvdcrhd4",0.043982335
"3116",15,1,5,"cvdcrhd4",0.047571457
"3117",15,1,6,"cvdcrhd4",0.048453305
"3118",15,2,1,"cvdcrhd4",0.050028251
"3119",15,2,2,"cvdcrhd4",0.118806409
"3120",15,2,3,"cvdcrhd4",0.015439343
"3121",15,2,4,"cvdcrhd4",0.050173638
"3122",15,2,5,"cvdcrhd4",0.01926554
"3123",15,2,6,"cvdcrhd4",0.042274965
"3124",15,3,1,"cvdcrhd4",0.058140671
"3125",15,3,2,"cvdcrhd4",0.071741467
"3126",15,3,3,"cvdcrhd4",0.020491054
"3127",15,3,4,"cvdcrhd4",0.047289233
"3128",15,3,5,"cvdcrhd4",0.033544722
"3129",15,3,6,"cvdcrhd4",0.045386882
"3130",16,1,1,"cvdcrhd4",0.065379146
"3131",16,1,2,"cvdcrhd4",0.092043295
"3132",16,1,3,"cvdcrhd4",0.01499713
"3133",16,1,4,"cvdcrhd4",0.042654483
"3134",16,1,5,"cvdcrhd4",0.012874817
"3135",16,1,6,"cvdcrhd4",0.058850209
"3136",16,2,1,"cvdcrhd4",0.061729175
"3137",16,2,2,"cvdcrhd4",0
"3138",16,2,3,"cvdcrhd4",0.014726424
"3139",16,2,4,"cvdcrhd4",0.002388028
"3140",16,2,5,"cvdcrhd4",0
"3141",16,2,6,"cvdcrhd4",0.054145029
"3142",16,3,1,"cvdcrhd4",0.063532308
"3143",16,3,2,"cvdcrhd4",0.059582918
"3144",16,3,3,"cvdcrhd4",0.014860203
"3145",16,3,4,"cvdcrhd4",0.019888019
"3146",16,3,5,"cvdcrhd4",0.008915721
"3147",16,3,6,"cvdcrhd4",0.05648376
"3148",17,1,1,"cvdcrhd4",0.068710636
"3149",17,1,2,"cvdcrhd4",0.033666308
"3150",17,1,3,"cvdcrhd4",0.037873771
"3151",17,1,4,"cvdcrhd4",0.041767876
"3152",17,1,5,"cvdcrhd4",0.018078975
"3153",17,1,6,"cvdcrhd4",0.057314574
"3154",17,2,1,"cvdcrhd4",0.040243625
"3155",17,2,2,"cvdcrhd4",0.028882856
"3156",17,2,3,"cvdcrhd4",0.010741276
"3157",17,2,4,"cvdcrhd4",0.002970191
"3158",17,2,5,"cvdcrhd4",0.011248789
"3159",17,2,6,"cvdcrhd4",0.032091025
"3160",17,3,1,"cvdcrhd4",0.054049826
"3161",17,3,2,"cvdcrhd4",0.031064672
"3162",17,3,3,"cvdcrhd4",0.02357466
"3163",17,3,4,"cvdcrhd4",0.025829385
"3164",17,3,5,"cvdcrhd4",0.014486712
"3165",17,3,6,"cvdcrhd4",0.044325068
"3166",18,1,1,"cvdcrhd4",0.078358367
"3167",18,1,2,"cvdcrhd4",0.039791553
"3168",18,1,3,"cvdcrhd4",0.042619285
"3169",18,1,4,"cvdcrhd4",0.09891425
"3170",18,1,5,"cvdcrhd4",0.028724369
"3171",18,1,6,"cvdcrhd4",0.073289575
"3172",18,2,1,"cvdcrhd4",0.061870703
"3173",18,2,2,"cvdcrhd4",0.043521632
"3174",18,2,3,"cvdcrhd4",0.002959269
"3175",18,2,4,"cvdcrhd4",0.016748611
"3176",18,2,5,"cvdcrhd4",0.031782202
"3177",18,2,6,"cvdcrhd4",0.05569438
"3178",18,3,1,"cvdcrhd4",0.069816445
"3179",18,3,2,"cvdcrhd4",0.041783481
"3180",18,3,3,"cvdcrhd4",0.021600614
"3181",18,3,4,"cvdcrhd4",0.069490491
"3182",18,3,5,"cvdcrhd4",0.030294531
"3183",18,3,6,"cvdcrhd4",0.064206981
"3184",19,1,1,"cvdcrhd4",0.080946512
"3185",19,1,2,"cvdcrhd4",0
"3186",19,1,3,"cvdcrhd4",0.004726277
"3187",19,1,4,"cvdcrhd4",0.222865536
"3188",19,1,5,"cvdcrhd4",0.077568559
"3189",19,1,6,"cvdcrhd4",0.079386656
"3190",19,2,1,"cvdcrhd4",0.041714593
"3191",19,2,2,"cvdcrhd4",0.000621516
"3192",19,2,3,"cvdcrhd4",0.013454659
"3193",19,2,4,"cvdcrhd4",0.053484827
"3194",19,2,5,"cvdcrhd4",0.428162894
"3195",19,2,6,"cvdcrhd4",0.046646949
"3196",19,3,1,"cvdcrhd4",0.060967949
"3197",19,3,2,"cvdcrhd4",0.000293491
"3198",19,3,3,"cvdcrhd4",0.009697857
"3199",19,3,4,"cvdcrhd4",0.153326122
"3200",19,3,5,"cvdcrhd4",0.316811699
"3201",19,3,6,"cvdcrhd4",0.062650359
"3202",20,1,1,"cvdcrhd4",0.082959611
"3203",20,1,2,"cvdcrhd4",0.0366297
"3204",20,1,3,"cvdcrhd4",0.028815325
"3205",20,1,4,"cvdcrhd4",0.029233429
"3206",20,1,5,"cvdcrhd4",0.137425915
"3207",20,1,6,"cvdcrhd4",0.07385051
"3208",20,2,1,"cvdcrhd4",0.04991952
"3209",20,2,2,"cvdcrhd4",0.03447282
"3210",20,2,3,"cvdcrhd4",0.006139697
"3211",20,2,4,"cvdcrhd4",0.027289789
"3212",20,2,5,"cvdcrhd4",0.03773938
"3213",20,2,6,"cvdcrhd4",0.044061118
"3214",20,3,1,"cvdcrhd4",0.066055941
"3215",20,3,2,"cvdcrhd4",0.035511505
"3216",20,3,3,"cvdcrhd4",0.018183468
"3217",20,3,4,"cvdcrhd4",0.028252358
"3218",20,3,5,"cvdcrhd4",0.090407891
"3219",20,3,6,"cvdcrhd4",0.058751413
"3220",21,1,1,"cvdcrhd4",0.118086563
"3221",21,1,2,"cvdcrhd4",0.05723076
"3222",21,1,3,"cvdcrhd4",0.018471435
"3223",21,1,4,"cvdcrhd4",0.308544545
"3224",21,1,5,"cvdcrhd4",0.515011812
"3225",21,1,6,"cvdcrhd4",0.119550995
"3226",21,2,1,"cvdcrhd4",0.092087288
"3227",21,2,2,"cvdcrhd4",0.041813488
"3228",21,2,3,"cvdcrhd4",0.09810963
"3229",21,2,4,"cvdcrhd4",0.011195384
"3230",21,2,5,"cvdcrhd4",0.178932813
"3231",21,2,6,"cvdcrhd4",0.087699802
"3232",21,3,1,"cvdcrhd4",0.10462458
"3233",21,3,2,"cvdcrhd4",0.049270867
"3234",21,3,3,"cvdcrhd4",0.060143617
"3235",21,3,4,"cvdcrhd4",0.183793368
"3236",21,3,5,"cvdcrhd4",0.39396209
"3237",21,3,6,"cvdcrhd4",0.103162191
"3238",22,1,1,"cvdcrhd4",0.088691922
"3239",22,1,2,"cvdcrhd4",0.079797343
"3240",22,1,3,"cvdcrhd4",0.015786884
"3241",22,1,4,"cvdcrhd4",0.099433514
"3242",22,1,5,"cvdcrhd4",0.386600625
"3243",22,1,6,"cvdcrhd4",0.086722957
"3244",22,2,1,"cvdcrhd4",0.064136533
"3245",22,2,2,"cvdcrhd4",0.059267696
"3246",22,2,3,"cvdcrhd4",0.015264608
"3247",22,2,4,"cvdcrhd4",0.080691225
"3248",22,2,5,"cvdcrhd4",0.03524227
"3249",22,2,6,"cvdcrhd4",0.060604425
"3250",22,3,1,"cvdcrhd4",0.076083486
"3251",22,3,2,"cvdcrhd4",0.0683224
"3252",22,3,3,"cvdcrhd4",0.015572926
"3253",22,3,4,"cvdcrhd4",0.09107047
"3254",22,3,5,"cvdcrhd4",0.242297536
"3255",22,3,6,"cvdcrhd4",0.073165516
"3256",23,1,1,"cvdcrhd4",0.086918474
"3257",23,1,2,"cvdcrhd4",0
"3258",23,1,3,"cvdcrhd4",0.045733243
"3259",23,1,4,"cvdcrhd4",0.111678873
"3260",23,1,5,"cvdcrhd4",0.057716492
"3261",23,1,6,"cvdcrhd4",0.085361615
"3262",23,2,1,"cvdcrhd4",0.042206316
"3263",23,2,2,"cvdcrhd4",0.025458884
"3264",23,2,3,"cvdcrhd4",0.055418444
"3265",23,2,4,"cvdcrhd4",0.061601629
"3266",23,2,5,"cvdcrhd4",0.201022821
"3267",23,2,6,"cvdcrhd4",0.044504385
"3268",23,3,1,"cvdcrhd4",0.063320946
"3269",23,3,2,"cvdcrhd4",0.008217611
"3270",23,3,3,"cvdcrhd4",0.050103716
"3271",23,3,4,"cvdcrhd4",0.094773278
"3272",23,3,5,"cvdcrhd4",0.112134381
"3273",23,3,6,"cvdcrhd4",0.064138971
"3274",24,1,1,"cvdcrhd4",0.08067868
"3275",24,1,2,"cvdcrhd4",0.036605555
"3276",24,1,3,"cvdcrhd4",0.033962166
"3277",24,1,4,"cvdcrhd4",0.023322696
"3278",24,1,5,"cvdcrhd4",0.054737646
"3279",24,1,6,"cvdcrhd4",0.059251386
"3280",24,2,1,"cvdcrhd4",0.049320846
"3281",24,2,2,"cvdcrhd4",0.030148959
"3282",24,2,3,"cvdcrhd4",0.016850703
"3283",24,2,4,"cvdcrhd4",0.040320552
"3284",24,2,5,"cvdcrhd4",0.147502348
"3285",24,2,6,"cvdcrhd4",0.041297207
"3286",24,3,1,"cvdcrhd4",0.064434593
"3287",24,3,2,"cvdcrhd4",0.033061492
"3288",24,3,3,"cvdcrhd4",0.025960439
"3289",24,3,4,"cvdcrhd4",0.032152039
"3290",24,3,5,"cvdcrhd4",0.106554728
"3291",24,3,6,"cvdcrhd4",0.049863301
"3292",25,1,1,"cvdcrhd4",0.075317352
"3293",25,1,2,"cvdcrhd4",0.025625128
"3294",25,1,3,"cvdcrhd4",0.033998436
"3295",25,1,4,"cvdcrhd4",0.172470794
"3296",25,1,5,"cvdcrhd4",0.065176579
"3297",25,1,6,"cvdcrhd4",0.076116998
"3298",25,2,1,"cvdcrhd4",0.045878188
"3299",25,2,2,"cvdcrhd4",0.028503492
"3300",25,2,3,"cvdcrhd4",0.077193541
"3301",25,2,4,"cvdcrhd4",0.18167293
"3302",25,2,5,"cvdcrhd4",0.04060313
"3303",25,2,6,"cvdcrhd4",0.058203025
"3304",25,3,1,"cvdcrhd4",0.059787179
"3305",25,3,2,"cvdcrhd4",0.02716631
"3306",25,3,3,"cvdcrhd4",0.056310216
"3307",25,3,4,"cvdcrhd4",0.177094175
"3308",25,3,5,"cvdcrhd4",0.051234075
"3309",25,3,6,"cvdcrhd4",0.06670467
"3310",26,1,1,"cvdcrhd4",0.097893876
"3311",26,1,2,"cvdcrhd4",0.099127201
"3312",26,1,3,"cvdcrhd4",0.029858458
"3313",26,1,4,"cvdcrhd4",0.028468711
"3314",26,1,5,"cvdcrhd4",0.10294063
"3315",26,1,6,"cvdcrhd4",0.092591813
"3316",26,2,1,"cvdcrhd4",0.060700984
"3317",26,2,2,"cvdcrhd4",0.038508485
"3318",26,2,3,"cvdcrhd4",0.0204528
"3319",26,2,4,"cvdcrhd4",0.016703999
"3320",26,2,5,"cvdcrhd4",0.075487225
"3321",26,2,6,"cvdcrhd4",0.054547137
"3322",26,3,1,"cvdcrhd4",0.078757308
"3323",26,3,2,"cvdcrhd4",0.066430465
"3324",26,3,3,"cvdcrhd4",0.024892857
"3325",26,3,4,"cvdcrhd4",0.022706862
"3326",26,3,5,"cvdcrhd4",0.089200049
"3327",26,3,6,"cvdcrhd4",0.072912893
"3328",27,1,1,"cvdcrhd4",0.062238907
"3329",27,1,2,"cvdcrhd4",0.009715788
"3330",27,1,3,"cvdcrhd4",0.01463467
"3331",27,1,4,"cvdcrhd4",0.039303717
"3332",27,1,5,"cvdcrhd4",0
"3333",27,1,6,"cvdcrhd4",0.055498294
"3334",27,2,1,"cvdcrhd4",0.040563006
"3335",27,2,2,"cvdcrhd4",0.023809218
"3336",27,2,3,"cvdcrhd4",0.015986399
"3337",27,2,4,"cvdcrhd4",0.013397605
"3338",27,2,5,"cvdcrhd4",0.031566478
"3339",27,2,6,"cvdcrhd4",0.037103285
"3340",27,3,1,"cvdcrhd4",0.051161659
"3341",27,3,2,"cvdcrhd4",0.01684448
"3342",27,3,3,"cvdcrhd4",0.015267821
"3343",27,3,4,"cvdcrhd4",0.026535853
"3344",27,3,5,"cvdcrhd4",0.018940927
"3345",27,3,6,"cvdcrhd4",0.046140371
"3346",28,1,1,"cvdcrhd4",0.094255725
"3347",28,1,2,"cvdcrhd4",0.063576642
"3348",28,1,3,"cvdcrhd4",0
"3349",28,1,4,"cvdcrhd4",0.017395336
"3350",28,1,5,"cvdcrhd4",0.105959928
"3351",28,1,6,"cvdcrhd4",0.079414056
"3352",28,2,1,"cvdcrhd4",0.082981032
"3353",28,2,2,"cvdcrhd4",0.054052647
"3354",28,2,3,"cvdcrhd4",0
"3355",28,2,4,"cvdcrhd4",0.107137395
"3356",28,2,5,"cvdcrhd4",0.124716132
"3357",28,2,6,"cvdcrhd4",0.071111617
"3358",28,3,1,"cvdcrhd4",0.0884548
"3359",28,3,2,"cvdcrhd4",0.058270148
"3360",28,3,3,"cvdcrhd4",0
"3361",28,3,4,"cvdcrhd4",0.061545666
"3362",28,3,5,"cvdcrhd4",0.110861269
"3363",28,3,6,"cvdcrhd4",0.075079982
"3364",29,1,1,"cvdcrhd4",0.090413341
"3365",29,1,2,"cvdcrhd4",0.0361779
"3366",29,1,3,"cvdcrhd4",0.009426908
"3367",29,1,4,"cvdcrhd4",0.043977284
"3368",29,1,5,"cvdcrhd4",0.055396723
"3369",29,1,6,"cvdcrhd4",0.079920684
"3370",29,2,1,"cvdcrhd4",0.05349344
"3371",29,2,2,"cvdcrhd4",0.051720327
"3372",29,2,3,"cvdcrhd4",0.143086093
"3373",29,2,4,"cvdcrhd4",0.076353301
"3374",29,2,5,"cvdcrhd4",0.001817744
"3375",29,2,6,"cvdcrhd4",0.055955837
"3376",29,3,1,"cvdcrhd4",0.071422671
"3377",29,3,2,"cvdcrhd4",0.04530937
"3378",29,3,3,"cvdcrhd4",0.065661921
"3379",29,3,4,"cvdcrhd4",0.057407433
"3380",29,3,5,"cvdcrhd4",0.036158221
"3381",29,3,6,"cvdcrhd4",0.067588615
"3382",30,1,1,"cvdcrhd4",0.091347223
"3383",30,1,2,"cvdcrhd4",0.002978141
"3384",30,1,3,"cvdcrhd4",0
"3385",30,1,4,"cvdcrhd4",0.089565839
"3386",30,1,5,"cvdcrhd4",0.02845709
"3387",30,1,6,"cvdcrhd4",0.086988394
"3388",30,2,1,"cvdcrhd4",0.041500371
"3389",30,2,2,"cvdcrhd4",0
"3390",30,2,3,"cvdcrhd4",0.017551515
"3391",30,2,4,"cvdcrhd4",0.028667867
"3392",30,2,5,"cvdcrhd4",0.038523893
"3393",30,2,6,"cvdcrhd4",0.03965114
"3394",30,3,1,"cvdcrhd4",0.066403408
"3395",30,3,2,"cvdcrhd4",0.002287649
"3396",30,3,3,"cvdcrhd4",0.009531019
"3397",30,3,4,"cvdcrhd4",0.057148227
"3398",30,3,5,"cvdcrhd4",0.032408788
"3399",30,3,6,"cvdcrhd4",0.063254268
"3400",31,1,1,"cvdcrhd4",0.063556429
"3401",31,1,2,"cvdcrhd4",0.014886522
"3402",31,1,3,"cvdcrhd4",0.006242333
"3403",31,1,4,"cvdcrhd4",0.025855227
"3404",31,1,5,"cvdcrhd4",0.047466589
"3405",31,1,6,"cvdcrhd4",0.054897713
"3406",31,2,1,"cvdcrhd4",0.043837984
"3407",31,2,2,"cvdcrhd4",0.074228112
"3408",31,2,3,"cvdcrhd4",0.000401517
"3409",31,2,4,"cvdcrhd4",0.062414841
"3410",31,2,5,"cvdcrhd4",0.104175412
"3411",31,2,6,"cvdcrhd4",0.042997983
"3412",31,3,1,"cvdcrhd4",0.053454897
"3413",31,3,2,"cvdcrhd4",0.04670182
"3414",31,3,3,"cvdcrhd4",0.003505003
"3415",31,3,4,"cvdcrhd4",0.043128666
"3416",31,3,5,"cvdcrhd4",0.075975181
"3417",31,3,6,"cvdcrhd4",0.048851427
"3418",32,1,1,"cvdcrhd4",0.079317524
"3419",32,1,2,"cvdcrhd4",0.092590417
"3420",32,1,3,"cvdcrhd4",0.03050329
"3421",32,1,4,"cvdcrhd4",0.044469983
"3422",32,1,5,"cvdcrhd4",0.154776033
"3423",32,1,6,"cvdcrhd4",0.065175113
"3424",32,2,1,"cvdcrhd4",0.050273419
"3425",32,2,2,"cvdcrhd4",0.022405672
"3426",32,2,3,"cvdcrhd4",0.012444422
"3427",32,2,4,"cvdcrhd4",0.079894272
"3428",32,2,5,"cvdcrhd4",0.01649612
"3429",32,2,6,"cvdcrhd4",0.041229802
"3430",32,3,1,"cvdcrhd4",0.064831223
"3431",32,3,2,"cvdcrhd4",0.054482421
"3432",32,3,3,"cvdcrhd4",0.02160905
"3433",32,3,4,"cvdcrhd4",0.062889166
"3434",32,3,5,"cvdcrhd4",0.076891461
"3435",32,3,6,"cvdcrhd4",0.053098781
"3436",33,1,1,"cvdcrhd4",0.088921616
"3437",33,1,2,"cvdcrhd4",0
"3438",33,1,3,"cvdcrhd4",0.057046609
"3439",33,1,4,"cvdcrhd4",0.033862734
"3440",33,1,5,"cvdcrhd4",0.039600641
"3441",33,1,6,"cvdcrhd4",0.083968965
"3442",33,2,1,"cvdcrhd4",0.035153883
"3443",33,2,2,"cvdcrhd4",0
"3444",33,2,3,"cvdcrhd4",0
"3445",33,2,4,"cvdcrhd4",0.021832794
"3446",33,2,5,"cvdcrhd4",0.06384815
"3447",33,2,6,"cvdcrhd4",0.034155431
"3448",33,3,1,"cvdcrhd4",0.061076257
"3449",33,3,2,"cvdcrhd4",0
"3450",33,3,3,"cvdcrhd4",0.03003713
"3451",33,3,4,"cvdcrhd4",0.028923354
"3452",33,3,5,"cvdcrhd4",0.0523738
"3453",33,3,6,"cvdcrhd4",0.058495904
"3454",34,1,1,"cvdcrhd4",0.064116026
"3455",34,1,2,"cvdcrhd4",0.05274311
"3456",34,1,3,"cvdcrhd4",0.0373278
"3457",34,1,4,"cvdcrhd4",0.108016395
"3458",34,1,5,"cvdcrhd4",0.007019866
"3459",34,1,6,"cvdcrhd4",0.061103959
"3460",34,2,1,"cvdcrhd4",0.027800174
"3461",34,2,2,"cvdcrhd4",0.05067008
"3462",34,2,3,"cvdcrhd4",0.075034318
"3463",34,2,4,"cvdcrhd4",0.017319263
"3464",34,2,5,"cvdcrhd4",0.01058112
"3465",34,2,6,"cvdcrhd4",0.038200783
"3466",34,3,1,"cvdcrhd4",0.045230506
"3467",34,3,2,"cvdcrhd4",0.05160911
"3468",34,3,3,"cvdcrhd4",0.056155824
"3469",34,3,4,"cvdcrhd4",0.062199602
"3470",34,3,5,"cvdcrhd4",0.009073044
"3471",34,3,6,"cvdcrhd4",0.049220353
"3472",35,1,1,"cvdcrhd4",0.062747803
"3473",35,1,2,"cvdcrhd4",0
"3474",35,1,3,"cvdcrhd4",0.051513266
"3475",35,1,4,"cvdcrhd4",0.055501766
"3476",35,1,5,"cvdcrhd4",0.239042734
"3477",35,1,6,"cvdcrhd4",0.058913364
"3478",35,2,1,"cvdcrhd4",0.05199194
"3479",35,2,2,"cvdcrhd4",0.166756737
"3480",35,2,3,"cvdcrhd4",0.069876188
"3481",35,2,4,"cvdcrhd4",0.041974811
"3482",35,2,5,"cvdcrhd4",0
"3483",35,2,6,"cvdcrhd4",0.060801371
"3484",35,3,1,"cvdcrhd4",0.057177024
"3485",35,3,2,"cvdcrhd4",0.085534678
"3486",35,3,3,"cvdcrhd4",0.060785031
"3487",35,3,4,"cvdcrhd4",0.048084652
"3488",35,3,5,"cvdcrhd4",0.168275256
"3489",35,3,6,"cvdcrhd4",0.059880179
"3490",36,1,1,"cvdcrhd4",0.065685548
"3491",36,1,2,"cvdcrhd4",0.028617056
"3492",36,1,3,"cvdcrhd4",0.044024694
"3493",36,1,4,"cvdcrhd4",0.126141091
"3494",36,1,5,"cvdcrhd4",0.050306339
"3495",36,1,6,"cvdcrhd4",0.062297766
"3496",36,2,1,"cvdcrhd4",0.048920081
"3497",36,2,2,"cvdcrhd4",0.039864276
"3498",36,2,3,"cvdcrhd4",0.044596543
"3499",36,2,4,"cvdcrhd4",0.016366227
"3500",36,2,5,"cvdcrhd4",0.079544985
"3501",36,2,6,"cvdcrhd4",0.04408556
"3502",36,3,1,"cvdcrhd4",0.05701216
